code,name,总市值,流通市值,行业,总股本,流通股
688399,硕世生物,3861885599.9999995,3861885599.9999995,医疗器械,58620000.0,58620000.0
688400,凌云光,7902675000.0,4042090165.8500004,专用设备,463500000.0,237072737.0
688401,路维光电,5121410242.799999,3030382384.29,光学光电子,193333720.0,114397221.0
688403,汇成股份,7179738216.599999,4894803795.2,半导体,834853281.0,569163232.0
688408,中信博,12642724200.0,12637900680.0,光伏设备,136295000.0,136243000.0
688409,富创精密,12287236680.66,7057185742.07,半导体,308027994.0,176916163.0
688410,山外山,4660155116.849999,3400843452.7799997,医疗器械,215648085.0,157373598.0
688416,恒烁股份,3203020934.04,1820761736.52,半导体,82637279.0,46975277.0
688418,震有科技,3262328500.0000005,3262328500.0000005,通信设备,193610000.0,193610000.0
688419,耐科装备,2493620000.0,650752500.13,专用设备,82000000.0,21399293.0
688420,美腾科技,1875600300.0,710465007.0,专用设备,88430000.0,33496700.0
688425,铁建重工,19680603930.0,5453661330.0,工程机械,5333497000.0,1477957000.0
688426,康为世纪,2099132740.56,690147545.34,生物制品,112493716.0,36985399.0
688428,诺诚健华,13836272248.199999,2015163844.5,生物制品,1762582452.0,256708770.0
688429,时创能源,6664013328.0,533130662.4,光伏设备,400000800.0,32000640.0
688432,有研硅,12326496053.04,4954930339.84,半导体,1247621058.0,501511168.0
688433,华曙高科,8788661936.0,3764445039.66,通用设备,414168800.0,177400803.0
688435,英方软件,2194380000.0,1207511206.2,软件开发,83500000.0,45947915.0
688439,振华风光,13380000000.000002,7566837025.8,半导体,200000000.0,113106682.0
688443,智翔金泰,11913433200.0,2902016059.65,生物制品,366680000.0,89320285.0
688448,磁谷科技,1342559124.0,891786407.4,通用设备,71261100.0,47334735.0
688450,光格科技,1686960000.0,402482150.28,仪器仪表,66000000.0,15746563.0
688455,科捷智能,1464878252.7,1041020213.4,通用设备,180849167.0,128521014.0
688456,有研粉材,2956383200.0,2956383200.0,有色金属,103660000.0,103660000.0
688458,美芯晟,3132391500.0,1851818920.6499999,半导体,80010000.0,47300611.0
688459,哈铁科技,4012799999.9999995,1430953662.1599998,交运设备,480000000.0,171166706.0
688466,金科环境,1462654017.0,1462654017.0,环保行业,123119025.0,123119025.0
688468,科美诊断,2599179840.0,2599179840.0,医疗器械,401108000.0,401108000.0
688469,芯联集成,28327496819.999996,17671759200.0,半导体,7046641000.0,4395960000.0
688472,阿特斯,37877991917.479996,14192220085.289999,光伏设备,3688217324.0,1381910427.0
688475,萤石网络,27200250000.0,13980928500.0,家电行业,787500000.0,404775000.0
688478,晶升股份,4074881527.2,2880481941.2999997,半导体,138366096.0,97809234.0
688479,友车科技,2336498706.0,948328019.5600001,汽车服务,144317400.0,58574924.0
688480,赛恩斯,2736814599.09,1804183656.66,环保行业,95326179.0,62841646.0
688484,南芯科技,16195787200.0,9711259543.68,半导体,423530000.0,253955532.0
688485,九州一轨,1191816051.6599998,670860260.59,环保行业,150292062.0,84597763.0
688486,龙迅股份,5911818102.0,3231745447.7999997,半导体,102280590.0,55912551.0
688488,艾迪药业,4502376045.599999,4502376045.599999,生物制品,420782808.0,420782808.0
688489,三未信安,3221788852.88,1392299263.9,电子元件,114328916.0,49407355.0
688496,清越科技,4158000000.0,2158268001.12,电子元件,450000000.0,233578788.0
688498,XD源杰科,11896264463.999998,8256617375.999999,半导体,85461670.0,59314780.0
688499,利元亨,2462636433.84,1157504467.68,电池,123626327.0,58107654.0
688500,慧辰股份,2176985888.1,2176985888.1,互联网服务,74274510.0,74274510.0
688501,青达环保,1700841220.0,1129318505.9,环保行业,123071000.0,81716245.0
688502,茂莱光学,5173344000.0,1603401254.46,光学光电子,52800000.0,16364577.0
688503,聚和材料,7292473663.59,5392506837.23,光伏设备,242033643.0,178974671.0
688505,复旦张江,6810278697.0,4668458697.0,化学制药,1036572100.0,710572100.0
688506,百利天恒,75873210000.0,17114231817.900002,生物制品,401000000.0,90450990.0
688507,索辰科技,4515142085.28,2305725327.81,软件开发,89108784.0,45504743.0
688508,芯朋微,5034438665.64,5034438665.64,半导体,131310346.0,131310346.0
688509,正元地信,2294600000.0,1146680756.0,互联网服务,770000000.0,384792200.0
688510,航亚科技,4588875118.080001,4588875118.080001,航天航空,258382608.0,258382608.0
688511,天微电子,1768000000.0,904489727.7,电子元件,80000000.0,40927137.0
688512,慧智微,4074071754.6,1811061963.3999999,半导体,455203548.0,202353292.0
688513,苑东生物,6260291700.0,6260291700.0,化学制药,120090000.0,120090000.0
688515,裕太微,4884000000.0,2794406668.35,半导体,80000000.0,45772427.0
688516,奥特维,13985983843.199999,12909909672.0,光伏设备,314433090.0,290240775.0
688517,金冠电气,1848376379.52,1848376379.52,电网设备,136613184.0,136613184.0
688518,联赢激光,5258539791.45,5258539791.45,专用设备,339041895.0,339041895.0
688519,南亚新材,5854880880.0,5704463880.0,电子元件,240941600.0,234751600.0
688520,神州细胞,18561592559.52,18561592559.52,生物制品,445335714.0,445335714.0
688521,芯原股份,14297461235.2,14029704488.800001,半导体,499911232.0,490549108.0
688522,纳睿雷达,10010344629.599998,3970065139.8599997,计算机设备,216533520.0,85876382.0
688523,航天环宇,7071574400.0,1482953627.1,航天航空,406880000.0,85325295.0
688525,佰维存储,26851604500.0,15502453812.5,半导体,429625672.0,248039261.0
688526,科前生物,7109062244.0,7108452854.0,农药兽药,466168016.0,466128056.0
688528,秦川物联,1375920000.0,1375920000.0,仪器仪表,168000000.0,168000000.0
688529,豪森智能,2273434529.31,2273434529.31,专用设备,167287309.0,167287309.0
688530,欧莱新材,3368943545.2000003,633309310.65,半导体,160044824.0,30085953.0
688531,日联科技,5434379488.440001,3275195141.4,专用设备,114504414.0,69009590.0
688533,上声电子,4315201078.8,4315201078.8,汽车零部件,160000040.0,160000040.0
688535,华海诚科,5547074179.219999,2939648708.7799997,半导体,80696453.0,42764747.0
688536,思瑞浦,14171116320.28,14171116320.28,半导体,132601444.0,132601444.0
688538,和辉光电,28129524784.829998,11677038521.749998,光学光电子,13856908761.0,5752235725.0
688539,高华科技,5135110400.0,2452401896.0,电子元件,185920000.0,88790800.0
688543,国科军工,6991164953.03,3248966026.12,航天航空,175701557.0,81652828.0
688548,广钢气体,12481510008.660002,2480444012.6400003,电子化学品,1319398521.0,262203384.0
688549,中巨芯,10252295440.0,1955488963.3600001,电子化学品,1477276000.0,281770744.0
688550,瑞联新材,4106186020.0,4106186020.0,电子化学品,174731320.0,174731320.0
688551,科威尔,2610501048.0499997,2610501048.0499997,电源设备,83804207.0,83804207.0
688552,航天南湖,5547729600.0,1381690640.3999999,通信设备,337248000.0,83993352.0
688553,汇宇制药,5358540000.0,3682862417.85,化学制药,423600000.0,291135369.0
688556,高测股份,6943647758.599999,6573566342.299999,光伏设备,546743918.0,517603649.0
688557,兰剑智能,1726584805.0,1726584805.0,通用设备,73005700.0,73005700.0
688558,国盛智科,2497440000.0,2497440000.0,通用设备,132000000.0,132000000.0
688559,海目星,6755221439.999999,6755221439.999999,专用设备,203962000.0,203962000.0
688560,明冠新材,2168021656.86,2168021656.86,光伏设备,201301918.0,201301918.0
688561,奇安信,17232085281.55,12827976682.25,软件开发,685172377.0,510058715.0
688562,航天软件,6312000000.0,2667135600.0,互联网服务,400000000.0,169020000.0
688563,航材股份,23413500000.0,3811877740.2200003,航天航空,450000000.0,73263074.0
688565,力源科技,732384450.0,711217500.0,环保行业,154186200.0,149730000.0
688566,吉贝尔,4543793598.8,4371621525.12,化学制药,196530865.0,189083976.0
688567,孚能科技,12294365083.1,12294365083.1,电池,1222103885.0,1222103885.0
688568,中科星图,17459359407.0,17459359407.0,互联网服务,364648275.0,364648275.0
688569,铁科轨道,4478774042.0,4478774042.0,交运设备,210666700.0,210666700.0
688570,天玛智控,8989080000.0,1470015600.0,软件开发,433000000.0,70810000.0
688571,杭华股份,2263040000.0,2263040000.0,化学制品,416000000.0,416000000.0
688573,XD信宇人,2150596536.0,460611998.0,电池,97754388.0,20936909.0
688575,亚辉龙,13639850564.0,13639850564.0,医疗器械,569275900.0,569275900.0
688576,西山科技,3066134808.1,1380168812.75,医疗器械,53001466.0,23857715.0
688577,浙海德曼,3108424171.52,3108424171.52,通用设备,75889262.0,75889262.0
688578,艾力斯,28957499999.999996,28957499999.999996,化学制药,450000000.0,450000000.0
688579,山大地纬,3168079200.0,3168079200.0,软件开发,400010000.0,400010000.0
688580,伟思医疗,2662441806.4,2662441806.4,医疗器械,95771288.0,95771288.0
688581,安杰思,4136736207.9999995,2078564087.36,医疗器械,80858800.0,40628696.0
688582,芯动联科,11632290800.0,1442399348.24,电子元件,400010000.0,49601078.0
688584,上海合晶,11505774923.369999,903859198.06,半导体,665458353.0,52276414.0
688585,上纬新材,2137817158.3999999,2137817158.3999999,塑料制品,403361728.0,403361728.0
688586,江航装备,7375280933.92,7375280933.92,航天航空,791339156.0,791339156.0
688588,凌志软件,2952073822.14,2952073822.14,软件开发,400010003.0,400010003.0
688589,力合微,3092450135.94,3092450135.94,半导体,120657438.0,120657438.0
688590,新致软件,3467306196.2000003,3467306196.2000003,软件开发,260699714.0,260699714.0
688591,泰凌微,4761600000.0,1101404346.8799999,半导体,240000000.0,55514332.0
688592,司南导航,2519966400.0,553959924.58,计算机设备,62160000.0,13664527.0
688593,新相微,4714771767.12,3272996306.88,半导体,459529412.0,319005488.0
